Name,Address,City,State,Zip,Hours,Number,lat,lng
"TCC, Verizon Authorized Dealer",73 Old Dublin Pike,Doylestown,PA,18901,"M-F 9-8, SAT 9-7, SUN 10-5",215-600-3305,40.32440186,-75.13220215
"TCC, Verizon Authorized Dealer","707 N. Krocks Road, Suite 105",Allentown,PA,18106,"M-F 9-8, SAT 9-7, SUN 10-5",484-497-9640,40.56629944,-75.56099701
"TCC, Verizon Authorized Dealer",136 N. Northwest Hwy.,Park Ridge,IL,60068,"M-F 9-8, SAT 9-7, SUN 10-5",847-720-4380,42.01210022,-87.83139801
"TCC, Verizon Authorized Dealer",1825 Tower Drive,Glenview,IL,60026,"M-F 9-8, SAT 9-7, SUN 10-5",847-657-8100,42.08720017,-87.82289886
"TCC, Verizon Authorized Dealer",214 Randhurst Village Drive,Mount Prospect,IL,60056,"M-F 9-8, SAT 9-7, SUN 10-5",847-590-1520,42.08580017,-87.93190002
"TCC, Verizon Authorized Dealer",510 Winnetka Avenue,Winnetka,IL,60093,"M-F 9-8, SAT 9-7, SUN 10-5",847-784-1500,42.09360123,-87.72229767
"TCC, Verizon Authorized Dealer",2090 Skokie Valley Road,Highland Park,IL,60035,"M-F 9-8, SAT 9-7, SUN 10-5",847-681-0700,42.20550156,-87.80069733
"TCC, Verizon Authorized Dealer",630 Davis Street,Evanston,IL,60201,"M-F 9-8, SAT 9-7, SUN 10-5",224-307-2139,42.04639816,-87.6812973
"TCC, Verizon Authorized Dealer","3705 Murrell Road, Suite 103 ",Rockledge,FL,32955,"M-F 9-8, SAT 9-7, SUN 10-5",321-637-9100,28.29640007,-80.72149658
"TCC, Verizon Authorized Dealer",5265 Bartow Road,Lakeland,FL,33812,"M-F 9-8, SAT 9-7, SUN 10-6",863-646-4940,27.96999931,-81.88179779
"TCC, Verizon Authorized Dealer","1104 Beville Road, Suite C",Daytona Beach,FL,32114,"M-F 9-8, SAT 9-7, SUN 10-7",386-871-7481,29.17550087,-81.03019714
"TCC, Verizon Authorized Dealer","13820 Old Saint Augustine Road, Suite 205",Jacksonville,FL,32258,"M-F 9-8, SAT 9-7, SUN 10-5",904-400-6566,30.14049912,-81.54959869
"TCC, Verizon Authorized Dealer","6200 20th Street, Suite #444	",Vero Beach,FL,32966,"M-F 9-8, SAT 9-7, SUN 10-5",772-564-2721,27.64248467,-80.45898438
"TCC, Verizon Authorized Dealer",2091 Indian River,Vero Beach,FL,32966,"M-F 10-9, SAT 10-9, SUN 12-6",772-999-2780,27.63818932,-80.38168335
"TCC, Verizon Authorized Dealer","1700 W. New Haven Blvd., Suite 767-A",Melbourne,FL,32904,"M-F 9-8, SAT 9-7, SUN 10-11",321-446-8423,28.08160019,-80.64949799
"TCC, Verizon Authorized Dealer","7822 W. Sand Lake Road, Suite A",Orlando,FL,32819,"M-F 9-8, SAT 9-7, SUN 10-12",407-450-6822,28.44989967,-81.48960114
"TCC, Verizon Authorized Dealer","1000 Premium Outlets Dr., Suite B-4",Tannersville,PA,18372,"M-F 10-9, SAT 10-9, 10-8",570-619-4010,41.04782867,-75.31228638
"TCC, Verizon Authorized Dealer",4008 S. Lemay Ferry Road,St. Louis,MO,63129,"M-F 9-8, SAT 9-7, SUN 10-5",314-339-7830,38.50529862,-90.3259964
"TCC, Verizon Authorized Dealer",864 Boston Post Rd,Guilford,CT,6437,"M-F 9-8, SAT 9-7, SUN 11-5",203-458-6700,41.28860092,-72.67790222
"TCC, Verizon Authorized Dealer","994 N Colony Rd, Suite B",Wallingford,CT,6492,"M-F 9-8, SAT 9-7, SUN 11-5",203-269-6900,41.49010086,-72.80860138
"TCC, Verizon Authorized Dealer",49 Pershing Drive,Derby,CT,6418,"M-F 9-8, SAT 9-7, SUN 11-5",203-735-7707,41.33119965,-73.08460236
"TCC, Verizon Authorized Dealer",891 W Main St,Branford,CT,6405,"M-F 9-8, SAT 9-7, SUN 11-5",203-488-6475,41.27600098,-72.83550262
"TCC, Verizon Authorized Dealer",11 East High St.,East Hampton,CT,6424,"M-F 9-8, SAT 9-7, SUN 11-5",860-267-6169,41.584301,-72.50540161
"TCC, Verizon Authorized Dealer",193 River Rd,Lisbon,CT,6351,"M-F 9-8, SAT 9-7, SUN 11-5",860-376-1300,41.58480072,-71.99520111
"TCC, Verizon Authorized Dealer",77 Salem Tpke,Norwich,CT,6360,"M-F 9-8, SAT 9-7, SUN 11-5",860-886-4000,41.51290131,-72.11100006
"TCC, Verizon Authorized Dealer",2100 Dixwell Ave,Hamden,CT,6514,"M-F 9-8, SAT 9-7, SUN 11-5",203-407-3131,41.36980057,-72.92209625
"TCC, Verizon Authorized Dealer",91 Auburn St.,Portland,ME,4103,"M-F 9-8, SAT 9-8, SUN 11-5",207-797-5575,43.70289993,-70.28820038
"TCC, Verizon Authorized Dealer",801 Putney Rd,Brattleboro,VT,5301,"M-T 9-7, FRI 9-8, SAT 10-6, SUN 11-5",802-251-0121,42.87630081,-72.55979919
"TCC, Verizon Authorized Dealer",36A Fenn Road,Newington,CT,6111,"M-F 9-8, SAT 9-8, SUN 11-5",860-666-9663,41.69680023,-72.75509644
"TCC, Verizon Authorized Dealer",200 Merrow Rd,Tolland,CT,6084,"M-F 9-8, SAT 9-8, SUN 11-5",860-870-0100,41.85969925,-72.35479736
"TCC, Verizon Authorized Dealer",282 Berlin Mall Road,Berlin,VT,5602,"M-F 10-9, SAT 10-9, SUN 11-5",802-223-9090,44.21699905,-72.56520081
"TCC, Verizon Authorized Dealer",University Mall  155 Dorset St,South Burlington,VT,5403,"M-F 9:30-9, SAT 9:30-9, SUN 10-6",802-864-2520,44.46519852,-73.1835022
"TCC, Verizon Authorized Dealer",1891 East Main Street,Torrington,CT,6790,"M-F 9-9, SAT 9-9, SUN 11-6",860-626-8600,41.82170105,-73.07790375
"TCC, Verizon Authorized Dealer",127 Berlin Rd,Cromwell,CT,6416,"M-F 9-8, SAT 9-8, SUN 11-5",860-635-4600,41.6053009,-72.70760345
"TCC, Verizon Authorized Dealer",425 Talcottville Rd,Vernon,CT,6066,"M-F 9-8, SAT 9-8, SUN 11-5",860-872-7244,42,-74
"TCC, Verizon Authorized Dealer",35740 Van Dyke Ave,Sterling Heights,MI,48312,"M-F 9-8, SAT 9-8, SUN 11-5",586-795-8610,42.55590057,-83.02829742
"TCC, Verizon Authorized Dealer",15611 Hall Road,Macomb,MI,48044,"M-F 9-8, SAT 9-8, SUN 11-5",586-566-8555,42.6283989,-82.9673996
"TCC, Verizon Authorized Dealer",1173 S. Carney Drive,St. Clair,MI,48079,"M-F 9-7, SAT 9-7, SUN 10-5",810-329-5180,42.81919861,-82.50360107
"TCC, Verizon Authorized Dealer","7800 John Davis Drive, Suite 460",Frankfort,KY,40601,"M-F 9-8, SAT 9-8, SUN 11-5",502-352-2902,38.17580032,-84.82089996
"TCC, Verizon Authorized Dealer",809 US Highway 27S,Cynthiana,KY,41031,"M-F 9-8, SAT 9-8, SUN 11-5",859-508-0255,38.37969971,-84.3082962
"TCC, Verizon Authorized Dealer",12030 Princeton Dr,Huntley,IL,60142,"M-F 9-8, SAT 9-8, SUN 11-5",847-515-2000,42,-74
"TCC, Verizon Authorized Dealer",8042 Binnie Rd,Carpentersville,IL,60110,"M-F 9-8, SAT 9-8, SUN 11-5",224-802-2978,42,-74
"TCC, Verizon Authorized Dealer",6548 W Route 34,Plano,IL,60545,"M-F 9-8, SAT 9-8, SUN 11-5",630-552-9790,42,-74
"TCC, Verizon Authorized Dealer",229 South Roselle Rd,Schaumburg,IL,60193,"M-F 9-8, SAT 9-8, SUN 11-5",847-285-1937,42,-74
"TCC, Verizon Authorized Dealer",11059 N. Port Washington Rd.,Mequon,WI,53092,"M-F 9-8, SAT 9-8, SUN 11-5",262-302-4246,42,-74
"TCC, Verizon Authorized Dealer",2107 E Semoran Blvd,Apopka,FL,32703,"M-F 9-8, SAT 9-8, SUN 11-5",407-464-9122,42,-74
"TCC, Verizon Authorized Dealer",4879 East Irlo Bronson Memorial Heights,St. Cloud,FL,34771,"M-F 9-8, SAT 9-8, SUN 11-5",407-892-2922,42,-74
"TCC, Verizon Authorized Dealer",16258 West Main Street,CutOff,LA,70345,"M-F 9-8, SAT 9-8, SUN 11-5",985-325-3410,42,-74
"TCC, Verizon Authorized Dealer","1000 W. Esplande Ave., Suite 101D ",Kenner,LA,70065,"M-F 9-8, SAT 9-8, SUN 11-5",504-287-4731,42,-74
"TCC, Verizon Authorized Dealer","901 West Airline Hwy, Suite F",LaPlace,LA,70068,"M-F 9-8, SAT 9-8, SUN 11-5",985-359-1852,42,-74
"TCC, Verizon Authorized Dealer","3200 Monroe Hwy, Suite 110",Pineville,LA,71360,"M-F 9-8, SAT 9-8, SUN 11-5",318-640-1380,42,-74
"TCC, Verizon Authorized Dealer",5635 Main St. Suite D,Zachary,LA,70791,"M-F 9-8, SAT 9-8, SUN 11-5",225-658-4669,42,-74
"TCC, Verizon Authorized Dealer","205 Apollo Beach Boulevard, Suite 101",Apollo Beach,FL,33572,"M-F 9-8, SAT 9-7, SUN 10-5",,27.77029991,-82.3934021
"TCC, Verizon Authorized Dealer","7130 Big Bend Road, Unit 114",Gibsonton,FL,33534,"M-F 9-8, SAT 9-7, SUN 10-5",,27.79299927,-82.37120056
"TCC, Verizon Authorized Dealer",2932 S. Business Drive,Sheboygan,WI,53081,"M-F 9-8, SAT 9-7, SUN 10-5",920-395-6900,43.7234993,-87.73590088
"TCC, Verizon Authorized Dealer",11948 Ironbridge Rd.,Chester,VA,23831,"M-F 10-9, SAT 10-9, SUN 11-6",804-778-4531,37.35309982,-77.48570251
"TCC, Verizon Authorized Dealer",15083 Patrick Henry Hwy,Amelia Courthouse,VA,23002,"M-F 10-7, SAT 10-7, SUN 11-5",804-561-3860,37.36489868,-77.93710327
"TCC, Verizon Authorized Dealer",7320 Staples Mill Road,Richmond,VA,23228,"M-F 9-8, SAT 9-8, SUN 10-5",804-262-3819,37.61589813,-77.4980011
"TCC, Verizon Authorized Dealer","658 Missouri Ave, Suite 6",Saint Robert,MO,65584,"M-F 9-8, SAT 9-8, SUN 10-5",573-336-3642,37.80749893,-92.14279938
"TCC, Verizon Authorized Dealer",1276 Jeffco Blvd.,Arnold,MO,63010,"M-F 9-8, SAT 9-8, SUN 10-5",636-287-1805,38.43470001,-90.37560272
"TCC, Verizon Authorized Dealer","603 S. Bishop, Ste C",Rolla,MO,65401,"M-F 9-8, SAT 9-7, SUN 10-5",573-308-4750,37.93830109,-91.77700043
"TCC, Verizon Authorized Dealer",115 S Duff Ave,Ames,IA,50010,"M-F 9-8, SAT 9-7, SUN 10-5",515-233-5289,42.02259827,-93.61039734
"TCC, Verizon Authorized Dealer",704 Story St,Boone,IA,50036,"M-F 9-8, SAT 9-7, SUN 10-5",515-432-3207,42.06280136,-93.87999725
"TCC, Verizon Authorized Dealer","1220 Sunset Dr., Suite 102",Norwalk,IA,50211,"M-F 9-8, SAT 9-8, SUN 10-5",515-981-9089,41.48089981,-93.67720032
"TCC, Verizon Authorized Dealer",1217 N 6th Ave,Winterset,IA,50273,"M-F 9-8, SAT 9-8, SUN 10-5",515-462-1662,41.34550095,-94.01999664
